term,日付,終値,始値,高値,安値,変化率 %
30Y,2017-02-01,0.83,0.83,0.83,0.83,-0.75%
30Y,2017-01-01,0.836,0.836,0.836,0.836,4.37%
30Y,2016-12-01,0.801,0.801,0.801,0.801,17.84%
30Y,2016-11-01,0.68,0.68,0.68,0.68,30.44%
30Y,2016-10-01,0.521,0.521,0.521,0.521,17.81%
30Y,2016-09-01,0.442,0.442,0.442,0.442,0.57%
30Y,2016-08-01,0.44,0.44,0.44,0.44,67.62%
30Y,2016-07-01,0.262,0.262,0.262,0.262,72.13%
30Y,2016-06-01,0.153,0.153,0.153,0.153,-71.36%
30Y,2016-05-01,0.533,0.533,0.533,0.533,-12.70%
30Y,2016-04-01,0.61,0.61,0.61,0.61,3.61%
30Y,2016-03-01,0.589,0.589,0.589,0.589,-27.98%
30Y,2016-02-01,0.817,0.817,0.817,0.817,-22.70%
30Y,2016-01-01,1.058,1.058,1.058,1.058,-12.33%
30Y,2015-12-01,1.206,1.206,1.206,1.206,-5.02%
30Y,2015-11-01,1.27,1.27,1.27,1.27,-3.33%
30Y,2015-10-01,1.314,1.314,1.314,1.314,-2.50%
30Y,2015-09-01,1.347,1.347,1.347,1.347,-5.03%
30Y,2015-08-01,1.419,1.419,1.419,1.419,-1.04%
30Y,2015-07-01,1.434,1.434,1.434,1.434,-2.71%
30Y,2015-06-01,1.474,1.474,1.474,1.474,1.46%
30Y,2015-05-01,1.452,1.452,1.452,1.452,7.00%
30Y,2015-04-01,1.357,1.357,1.357,1.357,0.65%
30Y,2015-03-01,1.349,1.349,1.349,1.349,-2.18%
30Y,2015-02-01,1.379,1.379,1.379,1.379,7.93%
30Y,2015-01-01,1.278,1.278,1.278,1.278,-3.86%
30Y,2014-12-01,1.329,1.329,1.329,1.329,-10.67%
30Y,2014-11-01,1.487,1.487,1.487,1.487,-3.17%
30Y,2014-10-01,1.536,1.536,1.536,1.536,-7.32%
30Y,2014-09-01,1.658,1.658,1.658,1.658,1.92%
30Y,2014-08-01,1.626,1.626,1.626,1.626,-3.77%
30Y,2014-07-01,1.69,1.69,1.69,1.69,-2.38%
30Y,2014-06-01,1.731,1.731,1.731,1.731,-1.14%
30Y,2014-05-01,1.751,1.751,1.751,1.751,-2.10%
30Y,2014-04-01,1.789,1.789,1.789,1.789,-1.99%
30Y,2014-03-01,1.825,1.825,1.825,1.825,2.24%
30Y,2014-02-01,1.785,1.785,1.785,1.785,-0.50%
30Y,2014-01-01,1.794,1.794,1.794,1.794,-5.52%
30Y,2013-12-01,1.899,1.899,1.899,1.899,6.45%
30Y,2013-11-01,1.784,1.784,1.784,1.784,3.11%
30Y,2013-10-01,1.73,1.73,1.73,1.73,-5.98%
30Y,2013-09-01,1.84,1.84,1.84,1.84,-2.19%
30Y,2013-08-01,1.881,1.881,1.881,1.881,-3.46%
30Y,2013-07-01,1.949,1.949,1.949,1.949,0.13%
30Y,2013-06-01,1.946,1.946,1.946,1.946,1.83%
30Y,2013-05-01,1.911,1.911,1.911,1.911,10.16%
30Y,2013-04-01,1.735,1.735,1.735,1.735,2.36%
30Y,2013-03-01,1.695,1.695,1.695,1.695,-3.00%
30Y,2013-02-01,1.747,1.747,1.747,1.747,-11.24%
30Y,2013-01-01,1.969,1.969,1.969,1.969,2.61%
30Y,2012-12-01,1.919,1.919,1.919,1.919,10.27%
30Y,2012-11-01,1.74,1.74,1.74,1.74,0.14%
30Y,2012-10-01,1.737,1.737,1.737,1.737,6.11%
30Y,2012-09-01,1.638,1.638,1.638,1.638,-2.17%
30Y,2012-08-01,1.674,1.674,1.674,1.674,4.77%
30Y,2012-07-01,1.597,1.597,1.597,1.597,-6.51%
30Y,2012-06-01,1.709,1.709,1.709,1.709,5.40%
30Y,2012-05-01,1.621,1.621,1.621,1.621,-9.49%
30Y,2012-04-01,1.791,1.791,1.791,1.791,-5.54%
30Y,2012-03-01,1.896,1.896,1.896,1.896,2.99%
30Y,2012-02-01,1.841,1.841,1.841,1.841,4.03%
30Y,2012-01-01,1.77,1.77,1.77,1.77,4.73%
30Y,2011-12-01,1.69,1.69,1.69,1.69,-8.59%
30Y,2011-11-01,1.849,1.849,1.849,1.849,1.09%
30Y,2011-10-01,1.829,1.829,1.829,1.829,2.96%
30Y,2011-09-01,1.776,1.776,1.776,1.776,-4.37%
30Y,2011-08-01,1.857,1.857,1.857,1.857,-3.07%
30Y,2011-07-01,1.916,1.916,1.916,1.916,-4.33%
30Y,2011-06-01,2.003,2.003,2.003,2.003,-2.29%
30Y,2011-05-01,2.05,2.05,2.05,2.05,-3.03%
30Y,2011-04-01,2.114,2.114,2.114,2.114,-1.85%
30Y,2011-03-01,2.154,2.154,2.154,2.154,1.88%
30Y,2011-02-01,2.114,2.114,2.114,2.114,3.48%
30Y,2011-01-01,2.043,2.043,2.043,2.043,7.81%
30Y,2010-12-01,1.895,1.895,1.895,1.895,-7.15%
30Y,2010-11-01,2.041,2.041,2.041,2.041,7.99%
30Y,2010-10-01,1.89,1.89,1.89,1.89,3.85%
30Y,2010-09-01,1.82,1.82,1.82,1.82,1.11%
30Y,2010-08-01,1.8,1.8,1.8,1.8,-3.79%
30Y,2010-07-01,1.871,1.871,1.871,1.871,-3.61%
30Y,2010-06-01,1.941,1.941,1.941,1.941,-9.17%
1Y,2026-02-01,1.07,1.028,1.132,1.048,0.74%
1Y,2026-01-01,1.062,0.956,1.099,0.94,9.37%
1Y,2025-12-01,0.971,0.809,0.979,0.831,15.73%
1Y,2025-11-01,0.839,0.782,0.856,0.771,3.58%
1Y,2025-10-01,0.81,0.813,0.853,0.748,-4.26%
1Y,2025-09-01,0.846,0.742,0.855,0.712,9.87%
1Y,2025-08-01,0.77,0.701,0.785,0.689,5.19%
1Y,2025-07-01,0.732,0.644,0.766,0.646,8.77%
1Y,2025-06-01,0.673,0.646,0.71,0.646,-0.44%
1Y,2025-05-01,0.676,0.623,0.685,0.6,8.80%
1Y,2025-04-01,0.621,0.733,0.734,0.524,-14.89%
1Y,2025-03-01,0.73,0.7,0.759,0.691,4.66%
1Y,2025-02-01,0.697,0.66,0.724,0.652,5.89%
1Y,2025-01-01,0.659,0.544,0.66,0.544,21.13%
1Y,2024-12-01,0.544,0.579,0.598,0.526,-5.64%
1Y,2024-11-01,0.576,0.465,0.586,0.46,24.26%
1Y,2024-10-01,0.464,0.391,0.464,0.356,18.17%
1Y,2024-09-01,0.393,0.373,0.395,0.336,5.71%
1Y,2024-08-01,0.371,0.406,0.431,0.286,-12.90%
1Y,2024-07-01,0.426,0.289,0.428,0.264,50.90%
1Y,2024-06-01,0.282,0.314,0.341,0.237,-16.91%
1Y,2024-05-01,0.34,0.23,0.343,0.224,33.33%
1Y,2024-04-01,0.255,0.185,0.276,0.18,36.95%
1Y,2024-03-01,0.186,0.181,0.23,0.149,3.44%
1Y,2024-02-01,0.18,0.142,0.198,0.112,25.17%
1Y,2024-01-01,0.144,0.104,0.146,0.051,38.54%
1Y,2023-12-01,0.104,0.112,0.153,0.072,-5.64%
1Y,2023-11-01,0.11,0.132,0.153,0.066,38.54%
1Y,2023-10-01,0.079,0.084,0.147,0.037,-5.25%
1Y,2023-09-01,0.084,0.016,0.101,0.011,539.69%
1Y,2023-08-01,0.013,-0.006,0.069,-0.006,-25.14%
1Y,2023-07-01,0.018,-0.001,0.03,-0.021,-12.50%
1Y,2023-06-01,0.02,0.004,0.036,-0.016,426.32%
1Y,2023-05-01,0.004,0.035,0.056,0.001,-93.25%
1Y,2023-04-01,0.056,0.037,0.09,0.007,-37.44%
1Y,2023-03-01,0.09,0.057,0.12,-0.013,-25.00%
1Y,2023-02-01,0.12,0.055,0.131,0.049,4.35%
1Y,2023-01-01,0.115,0.13,0.211,0.049,48.39%
1Y,2022-12-01,0.078,0.035,0.168,0.034,14.81%
1Y,2022-11-01,0.068,0.058,0.072,0.017,237.50%
1Y,2022-10-01,0.02,0.032,0.086,0.015,-68.00%
1Y,2022-09-01,0.063,0.012,0.08,0.012,489.62%
1Y,2022-08-01,0.011,-0.011,0.051,-0.015,-200.00%
1Y,2022-07-01,-0.011,0.011,0.055,-0.024,-125.67%
1Y,2022-06-01,0.041,-0.013,0.108,-0.034,153.37%
1Y,2022-05-01,0.016,0.02,0.041,-0.021,-18.50%
1Y,2022-04-01,0.02,-0.001,0.034,-0.024,-15.97%
1Y,2022-03-01,0.024,0.021,0.036,-0.024,-576.00%
1Y,2022-02-01,-0.005,-0.009,0.026,-0.024,-43.18%
1Y,2022-01-01,-0.009,-0.009,0.013,-0.032,0.00%
1Y,2021-12-01,-0.009,-0.039,-0.009,-0.051,-82.85%
1Y,2021-11-01,-0.051,-0.03,-0.029,-0.054,63.90%
1Y,2021-10-01,-0.031,-0.029,-0.023,-0.045,8.68%
1Y,2021-09-01,-0.029,-0.054,-0.028,-0.064,-48.85%
1Y,2021-08-01,-0.056,-0.065,-0.047,-0.066,2.36%
1Y,2021-07-01,-0.055,-0.074,-0.046,-0.083,-27.25%
1Y,2021-06-01,-0.076,-0.064,-0.063,-0.085,18.50%
1Y,2021-05-01,-0.064,-0.063,-0.056,-0.069,2.08%
1Y,2021-04-01,-0.063,-0.059,-0.055,-0.069,4.17%
1Y,2021-03-01,-0.06,-0.063,-0.056,-0.078,-2.12%
1Y,2021-02-01,-0.061,-0.087,-0.054,-0.091,-25.70%
1Y,2021-01-01,-0.083,-0.066,-0.066,-0.093,24.43%
1Y,2020-12-01,-0.066,-0.065,-0.065,-0.079,2.00%
1Y,2020-11-01,-0.065,-0.068,-0.063,-0.08,-3.70%
1Y,2020-10-01,-0.068,-0.068,-0.055,-0.076,0.00%
1Y,2020-09-01,-0.068,-0.047,-0.047,-0.074,45.79%
1Y,2020-08-01,-0.046,-0.05,-0.031,-0.061,-7.40%
1Y,2020-07-01,-0.05,-0.032,-0.032,-0.058,59.74%
1Y,2020-06-01,-0.031,-0.031,-0.025,-0.044,-10.57%
1Y,2020-05-01,-0.035,-0.038,-0.038,-0.038,-17.65%
1Y,2020-04-01,-0.043,-0.036,-0.036,-0.036,6.25%
1Y,2020-03-01,-0.04,-0.105,-0.105,-0.105,-64.44%
1Y,2020-02-01,-0.112,-0.024,-0.024,-0.024,428.17%
1Y,2020-01-01,-0.021,-0.005,-0.005,-0.005,326.00%
1Y,2019-12-01,-0.005,-0.034,-0.034,-0.034,-87.11%
1Y,2019-11-01,-0.039,-0.108,-0.108,-0.108,-60.21%
1Y,2019-10-01,-0.097,-0.111,-0.111,-0.111,-19.62%
1Y,2019-09-01,-0.121,-0.1,-0.1,-0.1,19.74%
1Y,2019-08-01,-0.101,-0.068,-0.068,-0.068,24.60%
1Y,2019-07-01,-0.081,-0.079,-0.079,-0.079,-2.98%
1Y,2019-06-01,-0.084,-0.046,-0.046,-0.046,204.73%
1Y,2019-05-01,-0.027,-0.02,-0.02,-0.02,37.50%
1Y,2019-04-01,-0.02,-0.029,-0.029,-0.029,-36.10%
1Y,2019-03-01,-0.031,-0.02,-0.02,-0.02,39.11%
1Y,2019-02-01,-0.023,-0.027,-0.027,-0.027,-5.46%
1Y,2019-01-01,-0.024,-0.011,-0.011,-0.011,110.62%
1Y,2018-12-01,-0.011,-0.013,-0.013,-0.013,126.00%
1Y,2018-11-01,-0.005,0.01,0.01,0.01,-136.23%
1Y,2018-10-01,0.014,0.02,0.02,0.02,-26.60%
1Y,2018-09-01,0.019,0.02,0.02,0.02,-6.00%
1Y,2018-08-01,0.02,0.015,0.015,0.015,76.99%
1Y,2018-07-01,0.011,0.005,0.005,0.005,79.37%
1Y,2018-06-01,0.006,0.019,0.019,0.019,-64.00%
1Y,2018-05-01,0.018,0.018,0.018,0.018,54.87%
1Y,2018-04-01,0.011,0.011,0.011,0.011,-30.67%
1Y,2018-03-01,0.016,0.016,0.016,0.016,117.33%
1Y,2018-02-01,0.007,0.007,0.007,0.007,-42.75%
1Y,2018-01-01,0.013,0.013,0.013,0.013,15.93%
1Y,2017-12-01,0.011,0.011,0.011,0.011,197.37%
1Y,2017-11-01,0.004,0.004,0.004,0.004,-252.00%
1Y,2017-10-01,-0.002,-0.002,-0.002,-0.002,-34.21%
1Y,2017-09-01,-0.004,-0.004,-0.004,-0.004,-66.37%
1Y,2017-08-01,-0.011,-0.011,-0.011,-0.011,-279.37%
1Y,2017-07-01,0.006,0.006,0.006,0.006,-61.35%
1Y,2017-06-01,0.016,0.016,0.016,0.016,-6.86%
1Y,2017-05-01,0.018,0.018,0.018,0.018,54.87%
1Y,2017-04-01,0.011,0.011,0.011,0.011,-63.90%
1Y,2017-03-01,0.031,0.031,0.031,0.031,176.99%
1Y,2017-02-01,0.011,0.011,0.011,0.011,-46.95%
1Y,2017-01-01,0.021,0.021,0.021,0.021,460.53%
1Y,2016-12-01,0.004,0.004,0.004,0.004,-24.00%
1Y,2016-11-01,0.005,0.005,0.005,0.005,-133.33%
1Y,2016-10-01,-0.015,-0.015,-0.015,-0.015,-73.91%
1Y,2016-09-01,-0.058,-0.058,-0.058,-0.058,0.00%
1Y,2016-08-01,-0.058,-0.058,-0.058,-0.058,-13.27%
1Y,2016-07-01,-0.066,-0.066,-0.066,-0.066,-22.00%
1Y,2016-06-01,-0.085,-0.085,-0.085,-0.085,4.55%
1Y,2016-05-01,-0.081,-0.081,-0.081,-0.081,18.17%
1Y,2016-04-01,-0.069,-0.069,-0.069,-0.069,17.01%
1Y,2016-03-01,-0.059,-0.059,-0.059,-0.059,-43.35%
1Y,2016-02-01,-0.104,-0.104,-0.104,-0.104,"1,976.00%"
1Y,2016-01-01,-0.005,-0.005,-0.005,-0.005,-105.33%
1Y,2015-12-01,0.094,0.094,0.094,0.094,2.74%
1Y,2015-11-01,0.091,0.091,0.091,0.091,-3.89%
1Y,2015-10-01,0.095,0.095,0.095,0.095,-7.32%
1Y,2015-09-01,0.102,0.102,0.102,0.102,-7.91%
1Y,2015-08-01,0.111,0.111,0.111,0.111,-6.31%
1Y,2015-07-01,0.119,0.119,0.119,0.119,-8.62%
1Y,2015-06-01,0.13,0.13,0.13,0.13,1.96%
1Y,2015-05-01,0.127,0.127,0.127,0.127,0.95%
1Y,2015-04-01,0.126,0.126,0.126,0.126,-4.68%
1Y,2015-03-01,0.132,0.132,0.132,0.132,11.53%
1Y,2015-02-01,0.119,0.119,0.119,0.119,-3.02%
1Y,2015-01-01,0.123,0.123,0.123,0.123,-1.05%
1Y,2014-12-01,0.124,0.124,0.124,0.124,-4.77%
1Y,2014-11-01,0.13,0.13,0.13,0.13,-9.60%
1Y,2014-10-01,0.144,0.144,0.144,0.144,-6.50%
1Y,2014-09-01,0.154,0.154,0.154,0.154,-8.89%
1Y,2014-08-01,0.169,0.169,0.169,0.169,6.30%
1Y,2014-07-01,0.159,0.159,0.159,0.159,0.83%
1Y,2014-06-01,0.157,0.157,0.157,0.157,-8.06%
1Y,2014-05-01,0.171,0.171,0.171,0.171,0.00%
1Y,2014-04-01,0.171,0.171,0.171,0.171,-2.11%
1Y,2014-03-01,0.175,0.175,0.175,0.175,-2.78%
1Y,2014-02-01,0.18,0.18,0.18,0.18,-2.70%
1Y,2014-01-01,0.185,0.185,0.185,0.185,-0.70%
1Y,2013-12-01,0.186,0.186,0.186,0.186,0.70%
1Y,2013-11-01,0.185,0.185,0.185,0.185,-3.29%
1Y,2013-10-01,0.191,0.191,0.191,0.191,-11.02%
1Y,2013-09-01,0.215,0.215,0.215,0.215,-1.74%
1Y,2013-08-01,0.219,0.219,0.219,0.219,0.00%
1Y,2013-07-01,0.219,0.219,0.219,0.219,-7.87%
1Y,2013-06-01,0.237,0.237,0.237,0.237,1.06%
1Y,2013-05-01,0.235,0.235,0.235,0.235,-1.59%
1Y,2013-04-01,0.239,0.239,0.239,0.239,6.13%
1Y,2013-03-01,0.225,0.225,0.225,0.225,0.54%
1Y,2013-02-01,0.224,0.224,0.224,0.224,-1.63%
1Y,2013-01-01,0.228,0.228,0.228,0.228,-1.09%
1Y,2012-12-01,0.23,0.23,0.23,0.23,-11.94%
1Y,2012-11-01,0.261,0.261,0.261,0.261,-3.72%
1Y,2012-10-01,0.271,0.271,0.271,0.271,-6.45%
1Y,2012-09-01,0.29,0.29,0.29,0.29,-5.54%
1Y,2012-08-01,0.307,0.307,0.307,0.307,1.49%
1Y,2012-07-01,0.303,0.303,0.303,0.303,-6.92%
1Y,2012-06-01,0.325,0.325,0.325,0.325,-2.99%
1Y,2012-05-01,0.335,0.335,0.335,0.335,2.29%
1Y,2012-04-01,0.327,0.327,0.327,0.327,-1.50%
1Y,2012-03-01,0.333,0.333,0.333,0.333,1.13%
1Y,2012-02-01,0.329,0.329,0.329,0.329,-2.23%
1Y,2012-01-01,0.336,0.336,0.336,0.336,-4.24%
1Y,2011-12-01,0.351,0.351,0.351,0.351,-2.80%
1Y,2011-11-01,0.361,0.361,0.361,0.361,9.88%
1Y,2011-10-01,0.329,0.329,0.329,0.329,-0.36%
1Y,2011-09-01,0.33,0.33,0.33,0.33,-4.01%
1Y,2011-08-01,0.344,0.344,0.344,0.344,0.00%
1Y,2011-07-01,0.344,0.344,0.344,0.344,-2.47%
1Y,2011-06-01,0.352,0.352,0.352,0.352,2.92%
1Y,2011-05-01,0.343,0.343,0.343,0.343,-5.65%
1Y,2011-04-01,0.363,0.363,0.363,0.363,4.85%
1Y,2011-03-01,0.346,0.346,0.346,0.346,-4.63%
1Y,2011-02-01,0.363,0.363,0.363,0.363,2.63%
1Y,2011-01-01,0.354,0.354,0.354,0.354,4.03%
1Y,2010-12-01,0.34,0.34,0.34,0.34,-6.59%
1Y,2010-11-01,0.364,0.364,0.364,0.364,-4.21%
1Y,2010-10-01,0.38,0.38,0.38,0.38,-4.28%
1Y,2010-09-01,0.397,0.397,0.397,0.397,-1.00%
1Y,2010-08-01,0.401,0.401,0.401,0.401,-6.31%
1Y,2010-07-01,0.428,0.428,0.428,0.428,-4.25%
1Y,2010-06-01,0.447,0.447,0.447,0.447,-2.61%
20Y,2026-02-01,2.583,2.727,2.774,2.553,-5.21%
20Y,2026-01-01,2.725,2.58,2.927,2.595,4.41%
20Y,2025-12-01,2.61,2.407,2.641,2.406,8.21%
20Y,2025-11-01,2.412,2.2,2.442,2.203,8.70%
20Y,2025-10-01,2.219,2.188,2.324,2.164,0.73%
20Y,2025-09-01,2.203,2.178,2.285,2.155,-0.36%
20Y,2025-08-01,2.211,2.108,2.266,2.074,3.37%
20Y,2025-07-01,2.139,1.941,2.21,1.96,8.58%
20Y,2025-06-01,1.97,1.935,2.011,1.914,0.25%
20Y,2025-05-01,1.965,1.69,2.094,1.699,16.35%
20Y,2025-04-01,1.689,1.831,1.84,1.401,-7.59%
20Y,2025-03-01,1.827,1.755,1.923,1.755,4.20%
20Y,2025-02-01,1.754,1.668,1.83,1.661,5.18%
20Y,2025-01-01,1.668,1.644,1.751,1.624,1.44%
20Y,2024-12-01,1.644,1.612,1.666,1.58,1.94%
20Y,2024-11-01,1.612,1.539,1.644,1.503,4.71%
20Y,2024-10-01,1.54,1.419,1.564,1.381,8.36%
20Y,2024-09-01,1.421,1.433,1.45,1.357,-0.79%
20Y,2024-08-01,1.433,1.492,1.495,1.221,-4.10%
20Y,2024-07-01,1.494,1.586,1.612,1.445,-4.48%
20Y,2024-06-01,1.564,1.616,1.626,1.451,-3.84%
20Y,2024-05-01,1.626,1.499,1.655,1.466,6.99%
20Y,2024-04-01,1.52,1.351,1.554,1.339,12.91%
20Y,2024-03-01,1.346,1.36,1.423,1.308,-0.92%
20Y,2024-02-01,1.359,1.447,1.464,1.319,-5.89%
20Y,2024-01-01,1.444,1.341,1.479,1.224,7.64%
20Y,2023-12-01,1.341,1.423,1.55,1.219,-7.02%
20Y,2023-11-01,1.442,1.676,1.721,1.334,-14.84%
20Y,2023-10-01,1.694,1.469,1.722,1.423,15.32%
20Y,2023-09-01,1.469,1.299,1.507,1.28,8.70%
20Y,2023-08-01,1.351,1.194,1.385,1.166,10.48%
20Y,2023-07-01,1.223,0.991,1.254,0.929,23.07%
20Y,2023-06-01,0.994,1.017,1.032,0.894,-3.64%
20Y,2023-05-01,1.031,0.976,1.077,0.889,5.50%
20Y,2023-04-01,0.978,1.028,1.117,0.933,-5.33%
20Y,2023-03-01,1.033,1.155,1.317,0.855,-13.51%
20Y,2023-02-01,1.194,1.329,1.344,1.156,-10.33%
20Y,2023-01-01,1.331,1.283,1.421,1.194,3.81%
20Y,2022-12-01,1.283,1.071,1.283,1.006,17.12%
20Y,2022-11-01,1.095,1.043,1.17,0.99,4.91%
20Y,2022-10-01,1.044,0.961,1.242,0.918,8.51%
20Y,2022-09-01,0.962,0.844,1.061,0.837,15.46%
20Y,2022-08-01,0.833,0.808,0.881,0.721,4.79%
20Y,2022-07-01,0.795,0.863,0.917,0.769,-10.55%
20Y,2022-06-01,0.889,0.733,0.981,0.724,19.90%
20Y,2022-05-01,0.741,0.684,0.77,0.644,5.52%
20Y,2022-04-01,0.702,0.553,0.78,0.553,22.97%
20Y,2022-03-01,0.571,0.549,0.801,0.488,2.24%
20Y,2022-02-01,0.559,0.47,0.649,0.35,59.66%
20Y,2022-01-01,0.35,0.375,0.446,0.35,-4.45%
20Y,2021-12-01,0.366,0.331,0.366,0.282,22.59%
20Y,2021-11-01,0.299,0.358,0.363,0.296,-17.00%
20Y,2021-10-01,0.36,0.338,0.404,0.306,5.88%
20Y,2021-09-01,0.34,0.268,0.366,0.244,26.49%
20Y,2021-08-01,0.269,0.234,0.274,0.214,6.46%
20Y,2021-07-01,0.252,0.321,0.326,0.188,-22.90%
20Y,2021-06-01,0.327,0.37,0.394,0.28,-12.39%
20Y,2021-05-01,0.374,0.39,0.395,0.338,-5.08%
20Y,2021-04-01,0.394,0.412,0.436,0.334,-5.68%
20Y,2021-03-01,0.417,0.442,0.461,0.321,-9.73%
20Y,2021-02-01,0.463,0.333,0.481,0.298,35.51%
20Y,2021-01-01,0.341,0.285,0.345,0.221,19.75%
20Y,2020-12-01,0.285,0.222,0.287,0.181,15.15%
20Y,2020-11-01,0.248,0.255,0.291,0.175,-13.16%
20Y,2020-10-01,0.285,0.221,0.299,0.195,31.03%
20Y,2020-09-01,0.218,0.262,0.282,0.164,-18.69%
20Y,2020-08-01,0.268,0.14,0.299,0.12,42.67%
20Y,2020-07-01,0.188,0.252,0.298,0.109,-26.84%
20Y,2020-06-01,0.256,0.151,0.327,0.15,23.52%
20Y,2020-05-01,0.207,0.196,0.196,0.196,15.28%
20Y,2020-04-01,0.18,0.119,0.119,0.119,41.18%
20Y,2020-03-01,0.127,0.115,0.115,0.115,121.74%
20Y,2020-02-01,0.058,0.21,0.21,0.21,-71.95%
20Y,2020-01-01,0.205,0.301,0.301,0.301,-31.96%
20Y,2019-12-01,0.301,0.296,0.296,0.296,11.06%
20Y,2019-11-01,0.271,0.191,0.191,0.191,35.65%
20Y,2019-10-01,0.2,0.221,0.221,0.221,-9.62%
20Y,2019-09-01,0.221,0.074,0.074,0.074,139.24%
20Y,2019-08-01,0.093,0.229,0.229,0.229,-63.73%
20Y,2019-07-01,0.255,0.257,0.257,0.257,-11.70%
20Y,2019-06-01,0.289,0.352,0.352,0.352,-21.69%
20Y,2019-05-01,0.369,0.438,0.438,0.438,-15.70%
20Y,2019-04-01,0.438,0.414,0.414,0.414,7.68%
20Y,2019-03-01,0.406,0.498,0.498,0.498,-19.94%
20Y,2019-02-01,0.507,0.476,0.476,0.476,4.10%
20Y,2019-01-01,0.488,0.531,0.531,0.531,-9.50%
20Y,2018-12-01,0.539,0.609,0.609,0.609,-15.67%
20Y,2018-11-01,0.639,0.706,0.706,0.706,-11.89%
20Y,2018-10-01,0.725,0.74,0.74,0.74,-0.86%
20Y,2018-09-01,0.731,0.715,0.715,0.715,3.17%
20Y,2018-08-01,0.709,0.712,0.712,0.712,6.80%
20Y,2018-07-01,0.664,0.576,0.576,0.576,12.24%
20Y,2018-06-01,0.591,0.623,0.623,0.623,-1.86%
20Y,2018-05-01,0.603,0.603,0.603,0.603,-1.23%
20Y,2018-04-01,0.61,0.61,0.61,0.61,-0.41%
20Y,2018-03-01,0.613,0.613,0.613,0.613,-1.81%
20Y,2018-02-01,0.624,0.624,0.624,0.624,-7.76%
20Y,2018-01-01,0.676,0.676,0.676,0.676,-8.92%
20Y,2017-12-01,0.743,0.743,0.743,0.743,2.94%
20Y,2017-11-01,0.721,0.721,0.721,0.721,-0.17%
20Y,2017-10-01,0.723,0.723,0.723,0.723,4.71%
20Y,2017-09-01,0.69,0.69,0.69,0.69,14.52%
20Y,2017-08-01,0.603,0.603,0.603,0.603,-6.78%
20Y,2017-07-01,0.646,0.646,0.646,0.646,1.57%
20Y,2017-06-01,0.636,0.636,0.636,0.636,3.67%
20Y,2017-05-01,0.614,0.614,0.614,0.614,2.73%
20Y,2017-04-01,0.598,0.598,0.598,0.598,-10.49%
20Y,2017-03-01,0.668,0.668,0.668,0.668,-0.37%
20Y,2017-02-01,0.67,0.67,0.67,0.67,-0.37%
20Y,2017-01-01,0.673,0.673,0.673,0.673,5.91%
20Y,2016-12-01,0.635,0.635,0.635,0.635,16.24%
20Y,2016-11-01,0.546,0.546,0.546,0.546,34.89%
20Y,2016-10-01,0.405,0.405,0.405,0.405,14.89%
20Y,2016-09-01,0.352,0.352,0.352,0.352,-2.76%
20Y,2016-08-01,0.363,0.363,0.363,0.363,68.60%
20Y,2016-07-01,0.215,0.215,0.215,0.215,91.11%
20Y,2016-06-01,0.112,0.112,0.112,0.112,-72.65%
20Y,2016-05-01,0.411,0.411,0.411,0.411,-15.72%
20Y,2016-04-01,0.488,0.488,0.488,0.488,0.35%
20Y,2016-03-01,0.486,0.486,0.486,0.486,-21.56%
20Y,2016-02-01,0.62,0.62,0.62,0.62,-25.86%
20Y,2016-01-01,0.836,0.836,0.836,0.836,-15.85%
20Y,2015-12-01,0.994,0.994,0.994,0.994,-5.01%
20Y,2015-11-01,1.046,1.046,1.046,1.046,-4.02%
20Y,2015-10-01,1.09,1.09,1.09,1.09,-2.90%
20Y,2015-09-01,1.122,1.122,1.122,1.122,-4.78%
20Y,2015-08-01,1.179,1.179,1.179,1.179,-1.67%
20Y,2015-07-01,1.199,1.199,1.199,1.199,-3.62%
20Y,2015-06-01,1.244,1.244,1.244,1.244,2.68%
20Y,2015-05-01,1.211,1.211,1.211,1.211,6.25%
20Y,2015-04-01,1.14,1.14,1.14,1.14,0.44%
20Y,2015-03-01,1.135,1.135,1.135,1.135,-0.77%
20Y,2015-02-01,1.144,1.144,1.144,1.144,8.28%
20Y,2015-01-01,1.056,1.056,1.056,1.056,-6.01%
20Y,2014-12-01,1.124,1.124,1.124,1.124,-10.37%
20Y,2014-11-01,1.254,1.254,1.254,1.254,-2.52%
20Y,2014-10-01,1.286,1.286,1.286,1.286,-7.63%
20Y,2014-09-01,1.393,1.393,1.393,1.393,3.05%
20Y,2014-08-01,1.351,1.351,1.351,1.351,-4.92%
20Y,2014-07-01,1.421,1.421,1.421,1.421,-3.16%
20Y,2014-06-01,1.467,1.467,1.467,1.467,-2.41%
20Y,2014-05-01,1.504,1.504,1.504,1.504,-3.06%
20Y,2014-04-01,1.551,1.551,1.551,1.551,-2.59%
20Y,2014-03-01,1.592,1.592,1.592,1.592,2.16%
20Y,2014-02-01,1.559,1.559,1.559,1.559,-0.78%
20Y,2014-01-01,1.571,1.571,1.571,1.571,-6.42%
20Y,2013-12-01,1.679,1.679,1.679,1.679,7.70%
20Y,2013-11-01,1.559,1.559,1.559,1.559,3.57%
20Y,2013-10-01,1.505,1.505,1.505,1.505,-7.24%
20Y,2013-09-01,1.622,1.622,1.622,1.622,-2.70%
20Y,2013-08-01,1.668,1.668,1.668,1.668,-4.51%
20Y,2013-07-01,1.746,1.746,1.746,1.746,3.87%
